,endTime,artistName,trackName,msPlayed,UniqueID,In Library,album,track_uri
0,2020-10-10 14:14,Sandip Ssingh,Namo Namo,12390,Sandip Ssingh:Namo Namo,0,,
1,2020-10-10 14:14,Sukhwinder Singh,Saugandh Mujhe Iss Mitti Ki,9416,Sukhwinder Singh:Saugandh Mujhe Iss Mitti Ki,0,,
2,2020-10-10 14:18,Sandip Ssingh,Namo Namo,3653,Sandip Ssingh:Namo Namo,0,,
3,2020-10-10 14:18,Sukhwinder Singh,Saugandh Mujhe Iss Mitti Ki,235333,Sukhwinder Singh:Saugandh Mujhe Iss Mitti Ki,0,,
4,2020-10-10 14:40,Suvarna Tiwari,Ishwar Allah,78476,Suvarna Tiwari:Ishwar Allah,0,,
5,2020-10-10 17:59,Sukhwinder Singh,Saugandh Mujhe Iss Mitti Ki,235333,Sukhwinder Singh:Saugandh Mujhe Iss Mitti Ki,0,,
6,2020-10-10 18:00,Sandip Ssingh,Namo Namo,19313,Sandip Ssingh:Namo Namo,0,,
7,2020-10-10 18:00,Diljit Dosanjh,Pyaar,8210,Diljit Dosanjh:Pyaar,0,,
8,2020-10-10 18:00,Diljit Dosanjh,Track Suit,3894,Diljit Dosanjh:Track Suit,0,,
9,2020-10-10 18:03,Diljit Dosanjh,G.O.A.T.,186735,Diljit Dosanjh:G.O.A.T.,0,,
10,2020-10-11 05:11,Sukhwinder Singh,Saugandh Mujhe Iss Mitti Ki,225596,Sukhwinder Singh:Saugandh Mujhe Iss Mitti Ki,0,,
11,2020-10-12 02:34,Suvarna Tiwari,Ishwar Allah,13671,Suvarna Tiwari:Ishwar Allah,0,,
12,2020-10-12 02:35,Siddharth Mahadevan,Hindustani,2173,Siddharth Mahadevan:Hindustani,0,,
13,2020-10-12 02:39,Sandip Ssingh,Namo Namo,17733,Sandip Ssingh:Namo Namo,0,,
14,2020-10-12 02:39,Raja Hasan,Fakeera,1751,Raja Hasan:Fakeera,0,,
15,2020-10-12 02:39,Javed Ali,Junoon,2314,Javed Ali:Junoon,0,,
16,2020-10-12 02:39,Sukhwinder Singh,Saugandh Mujhe Iss Mitti Ki,235312,Sukhwinder Singh:Saugandh Mujhe Iss Mitti Ki,0,,
17,2020-10-12 02:40,Siddharth Mahadevan,Hindustani,24029,Siddharth Mahadevan:Hindustani,0,,
18,2020-10-12 02:44,Sandip Ssingh,Namo Namo,0,Sandip Ssingh:Namo Namo,0,,
19,2020-10-12 02:44,Raja Hasan,Fakeera,1042,Raja Hasan:Fakeera,0,,
20,2020-10-12 02:44,Javed Ali,Junoon,1674,Javed Ali:Junoon,0,,
21,2020-10-12 02:44,Siddharth Mahadevan,Hindustani,40,Siddharth Mahadevan:Hindustani,0,,
22,2020-10-12 02:44,Sukhwinder Singh,Saugandh Mujhe Iss Mitti Ki,231666,Sukhwinder Singh:Saugandh Mujhe Iss Mitti Ki,0,,
23,2020-10-12 02:45,Sukhwinder Singh,Saugandh Mujhe Iss Mitti Ki,53725,Sukhwinder Singh:Saugandh Mujhe Iss Mitti Ki,0,,
24,2020-10-12 09:39,Sandip Ssingh,Namo Namo,4912,Sandip Ssingh:Namo Namo,0,,
25,2020-10-12 09:39,Sukhwinder Singh,Saugandh Mujhe Iss Mitti Ki,234086,Sukhwinder Singh:Saugandh Mujhe Iss Mitti Ki,0,,
26,2020-10-14 02:16,Ranveer Singh,Apna Time Aayega,140463,Ranveer Singh:Apna Time Aayega,0,,
27,2020-10-14 02:19,Shankar-Ehsaan-Loy,Zinda,211117,Shankar-Ehsaan-Loy:Zinda,0,,
28,2020-10-14 02:23,Romy,Challa,207773,Romy:Challa,0,,
29,2020-10-14 02:27,Divya Kumar,Jee Karda (Rock Version),239284,Divya Kumar:Jee Karda (Rock Version),0,,
30,2020-10-14 02:27,DIVINE,Paintra - Extended Version,24784,DIVINE:Paintra - Extended Version,0,,
31,2020-10-14 02:27,Shankar-Ehsaan-Loy,Lakshya,2664,Shankar-Ehsaan-Loy:Lakshya,0,,
32,2020-10-14 02:28,Benny Dayal,Bang Bang,0,Benny Dayal:Bang Bang,0,,
33,2020-10-14 02:28,Asha Bhosle,Hungamaa Ho Gaya,3917,Asha Bhosle:Hungamaa Ho Gaya,0,,
34,2020-10-14 02:28,Sukhwinder Singh,Kar Har Maidaan Fateh,1807,Sukhwinder Singh:Kar Har Maidaan Fateh,0,,
35,2020-10-14 02:28,Shankar-Ehsaan-Loy,Kandhon Se Milte Hain Kandhe,2103,Shankar-Ehsaan-Loy:Kandhon Se Milte Hain Kandhe,0,,
36,2020-10-14 02:32,Shankar-Ehsaan-Loy,Soorma Anthem,251984,Shankar-Ehsaan-Loy:Soorma Anthem,0,,
37,2020-10-14 02:35,Imagine Dragons,Thunder,187146,Imagine Dragons:Thunder,1,Evolve,1zB4vmk8tFRmM9UULNzbLB
38,2020-10-14 02:37,Vishal Dadlani,Ziddi Dil,92041,Vishal Dadlani:Ziddi Dil,0,,
39,2020-10-15 01:29,Romy,Challa,207773,Romy:Challa,0,,
40,2020-10-15 01:30,Survivor,Eye of the Tiger,440,Survivor:Eye of the Tiger,0,,
41,2020-10-15 01:30,Divya Kumar,Jee Karda (Rock Version),1845,Divya Kumar:Jee Karda (Rock Version),0,,
42,2020-10-15 01:30,Benny Dayal,Bang Bang,0,Benny Dayal:Bang Bang,0,,
43,2020-10-15 01:30,Shankar-Ehsaan-Loy,Soorma Anthem,0,Shankar-Ehsaan-Loy:Soorma Anthem,0,,
44,2020-10-15 01:30,Katy Perry,Firework,0,Katy Perry:Firework,0,,
45,2020-10-15 01:30,Vishal Dadlani,Ziddi Dil,305,Vishal Dadlani:Ziddi Dil,0,,
46,2020-10-15 01:30,Vishal Dadlani,Ziddi Dil,387,Vishal Dadlani:Ziddi Dil,0,,
47,2020-10-15 01:30,Shankar-Ehsaan-Loy,Bhaag Milkha Bhaag,0,Shankar-Ehsaan-Loy:Bhaag Milkha Bhaag,0,,
48,2020-10-15 01:30,Vishal-Shekhar,Sultan,0,Vishal-Shekhar:Sultan,0,,
49,2020-10-15 01:30,Asha Bhosle,Hungamaa Ho Gaya,0,Asha Bhosle:Hungamaa Ho Gaya,0,,
50,2020-10-15 01:30,Sukhwinder Singh,Kar Har Maidaan Fateh,0,Sukhwinder Singh:Kar Har Maidaan Fateh,0,,
51,2020-10-15 01:30,A.R. Rahman,Jai Ho! (You Are My Destiny),0,A.R. Rahman:Jai Ho! (You Are My Destiny),0,,
52,2020-10-15 01:30,AC/DC,Highway to Hell,0,AC/DC:Highway to Hell,0,,
53,2020-10-15 01:30,Imagine Dragons,Thunder,0,Imagine Dragons:Thunder,1,Evolve,1zB4vmk8tFRmM9UULNzbLB
54,2020-10-15 01:30,Imagine Dragons,Thunder,290,Imagine Dragons:Thunder,1,Evolve,1zB4vmk8tFRmM9UULNzbLB
55,2020-10-15 01:30,Black Eyed Peas,Pump It,0,Black Eyed Peas:Pump It,0,,
56,2020-10-15 01:30,Timmy Trumpet,Mufasa,0,Timmy Trumpet:Mufasa,0,,
57,2020-10-15 01:30,DIVINE,Paintra - Extended Version,0,DIVINE:Paintra - Extended Version,0,,
58,2020-10-15 01:30,Shankar-Ehsaan-Loy,Lakshya,0,Shankar-Ehsaan-Loy:Lakshya,0,,
59,2020-10-15 01:30,Vishal Dadlani,Salaam India,0,Vishal Dadlani:Salaam India,0,,
60,2020-10-15 01:30,Linkin Park,In the End,0,Linkin Park:In the End,0,,
61,2020-10-15 01:30,Ranveer Singh,Asli Hip Hop,0,Ranveer Singh:Asli Hip Hop,0,,
62,2020-10-15 01:30,Vishal Dadlani,"Malhari (From ""Bajirao Mastani"")",714,"Vishal Dadlani:Malhari (From ""Bajirao Mastani"")",0,,
63,2020-10-15 01:30,Shankar-Ehsaan-Loy,Kandhon Se Milte Hain Kandhe,0,Shankar-Ehsaan-Loy:Kandhon Se Milte Hain Kandhe,0,,
64,2020-10-15 01:30,Dub Sharma,Azadi,0,Dub Sharma:Azadi,0,,
65,2020-10-15 01:30,Imagine Dragons,Believer,523,Imagine Dragons:Believer,1,Evolve,0pqnGHJpmpxLKifKRmU6WP
66,2020-10-15 01:36,Eminem,Not Afraid,16850,Eminem:Not Afraid,0,,
67,2020-10-15 01:36,U2,With Or Without You - Remastered,1986,U2:With Or Without You - Remastered,0,,
68,2020-10-15 01:36,U2,With Or Without You - Remastered,706,U2:With Or Without You - Remastered,0,,
69,2020-10-15 01:36,Abhijeet,"Baadshah O Baadshah (From ""Baadshah"")",2175,"Abhijeet:Baadshah O Baadshah (From ""Baadshah"")",0,,
70,2020-10-15 01:36,The Sly Guys,"I'm Shipping Up to Boston (From ""Grudge Match"")",1369,"The Sly Guys:I'm Shipping Up to Boston (From ""Grudge Match"")",0,,
71,2020-10-15 01:36,Ajay Gogavale,Zingaat,300,Ajay Gogavale:Zingaat,0,,
72,2020-10-15 01:36,Ajay Gogavale,Zingaat,1047,Ajay Gogavale:Zingaat,0,,
73,2020-10-15 01:36,Maroon 5,Girls Like You,215229,Maroon 5:Girls Like You,0,,
74,2020-10-15 01:36,Salim–Sulaiman,Chak De India,0,Salim–Sulaiman:Chak De India,0,,
75,2020-10-15 01:36,Daler Mehndi,Dangal,262,Daler Mehndi:Dangal,0,,
76,2020-10-15 01:36,Raftaar,Dhaakad,640,Raftaar:Dhaakad,0,,
77,2020-10-15 01:37,ORÎ,Fire in the Flood,696,ORÎ:Fire in the Flood,0,,
78,2020-10-15 01:37,Ajay-Atul,Brothers Anthem,543,Ajay-Atul:Brothers Anthem,0,,
79,2020-10-15 01:37,Adnan Dhool,Ho Ja Mast Malang Tu,8388,Adnan Dhool:Ho Ja Mast Malang Tu,0,,
80,2020-10-15 01:37,DIVINE,Sher Aaya Sher,1157,DIVINE:Sher Aaya Sher,0,,
81,2020-10-15 01:37,DIVINE,Sher Aaya Sher,33544,DIVINE:Sher Aaya Sher,0,,
82,2020-10-15 01:37,Kailash Kher,"Chak Lein De (From ""Chandni Chowk To China"")",4372,"Kailash Kher:Chak Lein De (From ""Chandni Chowk To China"")",0,,
83,2020-10-15 01:38,Jasmine Sandlas,"Illegal Weapon 2.0 (From ""Street Dancer 3D"")",33380,"Jasmine Sandlas:Illegal Weapon 2.0 (From ""Street Dancer 3D"")",0,,
84,2020-10-15 01:55,Sukhwinder Singh,Saugandh Mujhe Iss Mitti Ki,233844,Sukhwinder Singh:Saugandh Mujhe Iss Mitti Ki,0,,
85,2020-10-15 01:56,Sandip Ssingh,Namo Namo,47093,Sandip Ssingh:Namo Namo,0,,
86,2020-10-15 02:00,Alan Walker,The Spectre,193787,Alan Walker:The Spectre,0,,
87,2020-10-15 02:03,K-391,Play,167974,K-391:Play,0,,
88,2020-10-15 02:06,K-391,End of Time,187560,K-391:End of Time,0,,
89,2020-10-15 02:09,Alan Walker,"Alone, Pt. II",179052,"Alan Walker:Alone, Pt. II",1,"Alone, Pt. II",0bMbDctzMmTyK2j74j3nF3
90,2020-10-15 02:12,Alan Walker,Heading Home,184878,Alan Walker:Heading Home,0,,
91,2020-10-15 02:15,Alan Walker,Faded,212092,Alan Walker:Faded,0,,
92,2020-10-15 02:19,Alan Walker,On My Way,193795,Alan Walker:On My Way,0,,
93,2020-10-15 03:27,Alan Walker,Ignite,66308,Alan Walker:Ignite,0,,
94,2020-10-15 11:41,Alan Walker,Ignite,144205,Alan Walker:Ignite,0,,
95,2020-10-15 11:44,Alan Walker,Darkside,211674,Alan Walker:Darkside,0,,
96,2020-10-15 11:46,Alan Walker,Time - Alan Walker Remix,13361,Alan Walker:Time - Alan Walker Remix,0,,
97,2020-10-15 11:46,Alan Walker,Do It All for You,890,Alan Walker:Do It All for You,0,,
98,2020-10-15 11:46,Madison Beer,Selfish - Alan Walker Remix,26374,Madison Beer:Selfish - Alan Walker Remix,0,,
99,2020-10-16 02:06,Kailash Kher,Allah Ke Bande,54260,Kailash Kher:Allah Ke Bande,0,,
100,2020-10-16 02:07,Kailash Kher,Allah Ke Bande,14836,Kailash Kher:Allah Ke Bande,0,,
101,2020-10-16 02:08,Alok,Don't Cry For Me (with Jason Derulo),67889,Alok:Don't Cry For Me (with Jason Derulo),0,,
102,2020-10-16 02:10,Diljit Dosanjh,G.O.A.T.,85099,Diljit Dosanjh:G.O.A.T.,0,,
103,2020-10-16 02:36,KSHMR,Bruk It Down (feat. TxTHEWAY),23520,KSHMR:Bruk It Down (feat. TxTHEWAY),0,,
104,2020-10-16 02:39,Karan Aujla,Kya Baat Aa,219324,Karan Aujla:Kya Baat Aa,0,,
105,2020-10-16 02:43,Diljit Dosanjh,G.O.A.T.,223636,Diljit Dosanjh:G.O.A.T.,0,,
106,2020-10-16 02:47,Prem Dhillon,Old Skool,253636,Prem Dhillon:Old Skool,0,,
107,2020-10-16 02:49,Baani Sandhu,8 Parche,3061,Baani Sandhu:8 Parche,0,,
108,2020-10-16 02:49,Gurnam Bhullar,Jhanjran,77049,Gurnam Bhullar:Jhanjran,0,,
109,2020-10-16 02:49,Shooter Kahlon,Game,18399,Shooter Kahlon:Game,0,,
110,2020-10-16 02:49,Jass Manak,Butterfly,2846,Jass Manak:Butterfly,0,,
111,2020-10-16 02:49,Akhil,Kalla Sohna Nai,2827,Akhil:Kalla Sohna Nai,0,,
112,2020-10-16 02:50,Nikk,Yaari,1477,Nikk:Yaari,0,,
113,2020-10-16 02:50,Diljit Dosanjh,Clash,30479,Diljit Dosanjh:Clash,0,,
114,2020-10-16 02:50,Akhil,Khaab,352,Akhil:Khaab,0,,
115,2020-10-16 02:50,Jass Manak,No Competition,1543,Jass Manak:No Competition,0,,
116,2020-10-16 02:50,Maninder Buttar,Sakhiyaan,756,Maninder Buttar:Sakhiyaan,0,,
117,2020-10-16 02:50,Karan Randhawa,Jhanjra,296,Karan Randhawa:Jhanjra,0,,
118,2020-10-16 02:53,Ammy Virk,Tod Da E Dil,157058,Ammy Virk:Tod Da E Dil,0,,
119,2020-10-16 02:54,B Praak,Jannat,2191,B Praak:Jannat,0,,
120,2020-10-16 02:54,Jass Manak,Gal Sun,4832,Jass Manak:Gal Sun,0,,
121,2020-10-16 02:54,Guru Randhawa,Lagdi Lahore Di,898,Guru Randhawa:Lagdi Lahore Di,0,,
122,2020-10-16 02:54,Maninder Buttar,Teri Meri Ladayi,72802,Maninder Buttar:Teri Meri Ladayi,0,,
123,2020-10-16 02:54,Diljit Dosanjh,Navi Navi Yaari,1145,Diljit Dosanjh:Navi Navi Yaari,0,,
124,2020-10-16 02:54,Prabh Gill,Love You Oye,1784,Prabh Gill:Love You Oye,0,,
125,2020-10-16 02:56,Imran Khan,Satisfya,86921,Imran Khan:Satisfya,0,,
126,2020-10-16 04:58,Imran Khan,Satisfya,8190,Imran Khan:Satisfya,0,,
127,2020-10-16 04:59,Imran Khan,Satisfya,93128,Imran Khan:Satisfya,0,,
128,2020-10-16 05:04,Ammy Virk,Main Suneya,248590,Ammy Virk:Main Suneya,0,,
129,2020-10-16 05:07,Ammy Virk,Tod Da E Dil,157058,Ammy Virk:Tod Da E Dil,0,,
130,2020-10-16 05:10,Jasmine Sandlas,"Illegal Weapon 2.0 (From ""Street Dancer 3D"")",188593,"Jasmine Sandlas:Illegal Weapon 2.0 (From ""Street Dancer 3D"")",0,,
131,2020-10-16 05:11,Akull,Laal Bindi,57046,Akull:Laal Bindi,0,,
132,2020-10-17 17:58,Raja Hasan,Fakeera,71,Raja Hasan:Fakeera,0,,
133,2020-10-17 18:02,Sukhwinder Singh,Saugandh Mujhe Iss Mitti Ki,182533,Sukhwinder Singh:Saugandh Mujhe Iss Mitti Ki,0,,
134,2020-10-17 18:05,Raja Hasan,Fakeera,214600,Raja Hasan:Fakeera,0,,
135,2020-10-17 18:06,Shivam Pathak,Khalibali,67265,Shivam Pathak:Khalibali,0,,
136,2020-10-18 16:34,Ammy Virk,Main Suneya,243292,Ammy Virk:Main Suneya,0,,
137,2020-10-18 16:35,Ankit Tiwari,Tum Se Hi,46930,Ankit Tiwari:Tum Se Hi,0,,
138,2020-10-18 16:39,Payal Dev,"Tum Hi Aana (From ""Marjaavaan"")",249105,"Payal Dev:Tum Hi Aana (From ""Marjaavaan"")",0,,
139,2020-10-18 16:43,Arijit Singh,Tujhe Kitna Chahne Lage,805,Arijit Singh:Tujhe Kitna Chahne Lage,0,,
140,2020-10-18 16:43,Abhijeet Srivastava,"Chashni (From ""Bharat"")",892,"Abhijeet Srivastava:Chashni (From ""Bharat"")",0,,
141,2020-10-18 16:43,Arijit Singh,Ve Maahi,223981,Arijit Singh:Ve Maahi,0,,
142,2020-10-18 16:43,Rochak Kohli,Tera Yaar Hoon Main,2799,Rochak Kohli:Tera Yaar Hoon Main,0,,
143,2020-10-18 16:43,Akhil,"Duniyaa (From ""Luka Chuppi"")",280,"Akhil:Duniyaa (From ""Luka Chuppi"")",0,,
144,2020-10-18 16:43,Amit Trivedi,Naina Da Kya Kasoor,1710,Amit Trivedi:Naina Da Kya Kasoor,0,,
145,2020-10-18 16:43,Badshah,"Sheher Ki Ladki (From ""Khandaani Shafakhana"")",1326,"Badshah:Sheher Ki Ladki (From ""Khandaani Shafakhana"")",0,,
146,2020-10-18 16:43,Neha Kakkar,Dilbar,1544,Neha Kakkar:Dilbar,0,,
147,2020-10-18 16:43,Ranveer Singh,Apna Time Aayega,1131,Ranveer Singh:Apna Time Aayega,0,,
148,2020-10-18 16:44,Arko,Nazm Nazm,1638,Arko:Nazm Nazm,0,,
149,2020-10-18 16:44,Arijit Singh,Kalank (Title Track),1211,Arijit Singh:Kalank (Title Track),0,,
150,2020-10-18 16:44,Meet Bros.,Aa Toh Sahi,991,Meet Bros.:Aa Toh Sahi,0,,
151,2020-10-18 16:44,Pritam,"Haan Main Galat (From ""Love Aaj Kal"")",1573,"Pritam:Haan Main Galat (From ""Love Aaj Kal"")",0,,
152,2020-10-18 16:44,Garry Sandhu,"Hauli Hauli (From ""De De Pyaar De"")",2314,"Garry Sandhu:Hauli Hauli (From ""De De Pyaar De"")",0,,
153,2020-10-18 16:44,A.R. Rahman,Dil Bechara,1130,A.R. Rahman:Dil Bechara,0,,
154,2020-10-18 16:44,Vishal-Shekhar,The Jawaani Song,912,Vishal-Shekhar:The Jawaani Song,0,,
155,2020-10-18 16:44,Vishal-Shekhar,The Jawaani Song,2947,Vishal-Shekhar:The Jawaani Song,0,,
156,2020-10-18 16:44,Arijit Singh,"Ghungroo (From ""War"")",1436,"Arijit Singh:Ghungroo (From ""War"")",0,,
157,2020-10-18 16:44,Ankit Tiwari,Tum Se Hi,1212,Ankit Tiwari:Tum Se Hi,0,,
158,2020-10-18 16:44,Rochak Kohli,Dekhte Dekhte,2445,Rochak Kohli:Dekhte Dekhte,0,,
159,2020-10-18 16:44,Neha Kakkar,Aankh Marey,410,Neha Kakkar:Aankh Marey,0,,
160,2020-10-18 16:44,Neha Kakkar,Aankh Marey,2543,Neha Kakkar:Aankh Marey,0,,
161,2020-10-18 16:44,Nusrat Fateh Ali Khan,Mere Rashke Qamar,6129,Nusrat Fateh Ali Khan:Mere Rashke Qamar,0,,
162,2020-10-18 16:46,A.R. Rahman,Taare Ginn,1097,A.R. Rahman:Taare Ginn,0,,
163,2020-10-18 16:46,Sachet Tandon,"Humraah (From ""Malang - Unleash The Madness"")",56404,"Sachet Tandon:Humraah (From ""Malang - Unleash The Madness"")",0,,
164,2020-10-18 16:47,A.R. Rahman,Khulke Jeene Ka,1213,A.R. Rahman:Khulke Jeene Ka,0,,
165,2020-10-18 16:47,Ayushmann Khurrana,Mere Liye Tum Kaafi Ho,13473,Ayushmann Khurrana:Mere Liye Tum Kaafi Ho,0,,
166,2020-10-18 16:48,Pritam,Woh Din,25274,Pritam:Woh Din,0,,
167,2020-10-18 16:48,Vishal Mishra,Kaise Hua,6787,Vishal Mishra:Kaise Hua,0,,
168,2020-10-18 16:48,Pritam,Aur Tanha,1977,Pritam:Aur Tanha,0,,
169,2020-10-18 16:51,Pritam,Cutiepie,211490,Pritam:Cutiepie,0,,
170,2020-10-18 16:52,Arijit Singh,Pal Pal Dil Ke Paas- Title Track,1889,Arijit Singh:Pal Pal Dil Ke Paas- Title Track,0,,
171,2020-10-18 16:52,QARAN,Tareefan,5868,QARAN:Tareefan,0,,
172,2020-10-18 16:52,Romy,"Pyaar Tenu Karda Gabru (From ""Shubh Mangal Zyada Saavdhan"")",12739,"Romy:Pyaar Tenu Karda Gabru (From ""Shubh Mangal Zyada Saavdhan"")",0,,
173,2020-10-18 16:52,Ved Sharma,"Malang (Title Track) [From ""Malang - Unleash The Madness""]",10933,"Ved Sharma:Malang (Title Track) [From ""Malang - Unleash The Madness""]",0,,
174,2020-10-18 16:52,Sachet Tandon,"Psycho Saiyaan (From ""Saaho"")",1473,"Sachet Tandon:Psycho Saiyaan (From ""Saaho"")",0,,
175,2020-10-18 16:52,Tony Kakkar,"Dheeme Dheeme (From ""Pati Patni Aur Woh"")",1430,"Tony Kakkar:Dheeme Dheeme (From ""Pati Patni Aur Woh"")",0,,
176,2020-10-18 16:52,Pritam,Shayad,523,Pritam:Shayad,0,,
177,2020-10-18 16:53,Sohail Sen,"Shaitan Ka Saala (From ""Housefull 4"")",14803,"Sohail Sen:Shaitan Ka Saala (From ""Housefull 4"")",0,,
178,2020-10-18 16:53,Sachin-Jigar,"Odhani (From ""Made in China"")",1608,"Sachin-Jigar:Odhani (From ""Made in China"")",0,,
179,2020-10-18 16:53,B Praak,"Naah Goriye (From ""Bala"")",4066,"B Praak:Naah Goriye (From ""Bala"")",0,,
180,2020-10-18 16:53,Jasmine Sandlas,"Illegal Weapon 2.0 (From ""Street Dancer 3D"")",38866,"Jasmine Sandlas:Illegal Weapon 2.0 (From ""Street Dancer 3D"")",0,,
181,2020-10-18 16:53,Neha Kakkar,"O Saki Saki (From ""Batla House"")",258,"Neha Kakkar:O Saki Saki (From ""Batla House"")",0,,
182,2020-10-18 16:53,Jasbir Jassi,"Koka (From ""Khandaani Shafakhana"")",676,"Jasbir Jassi:Koka (From ""Khandaani Shafakhana"")",0,,
183,2020-10-18 16:53,Badshah,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)",9452,"Badshah:Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)",0,,
184,2020-10-18 16:53,Yash Narvekar,"Muqabla (From ""Street Dancer 3D"")",1171,"Yash Narvekar:Muqabla (From ""Street Dancer 3D"")",0,,
185,2020-10-18 16:54,Neha Kakkar,"Ek Toh Kum Zindagani (From ""Marjaavaan"")",1746,"Neha Kakkar:Ek Toh Kum Zindagani (From ""Marjaavaan"")",0,,
186,2020-10-18 16:57,Arijit Singh,Ve Maahi,560,Arijit Singh:Ve Maahi,0,,
187,2020-10-18 16:57,Sachin-Jigar,"Don't Be Shy Again (From ""Bala"")",1544,"Sachin-Jigar:Don't Be Shy Again (From ""Bala"")",0,,
188,2020-10-18 16:57,Payal Dev,"Tum Hi Aana (From ""Marjaavaan"")",1598,"Payal Dev:Tum Hi Aana (From ""Marjaavaan"")",0,,
189,2020-10-18 16:57,Sohail Sen,"Ek Chumma (From ""Housefull 4"")",226543,"Sohail Sen:Ek Chumma (From ""Housefull 4"")",0,,
190,2020-10-18 16:57,Navv Inder,The Wakhra Song,1743,Navv Inder:The Wakhra Song,0,,
191,2021-05-17 17:39,Surf Mesa,ily (i love you baby) (feat. Emilee),51480,Surf Mesa:ily (i love you baby) (feat. Emilee),1,ily (i love you baby) (feat. Emilee),62aP9fBQKYKxi7PDXwcUAS
192,2021-05-17 17:39,Sukhwinder Singh,Saugandh Mujhe Iss Mitti Ki,10180,Sukhwinder Singh:Saugandh Mujhe Iss Mitti Ki,0,,
193,2021-05-17 17:40,NF,Paralyzed,30220,NF:Paralyzed,0,,
194,2021-05-17 17:40,Sukhwinder Singh,Saugandh Mujhe Iss Mitti Ki,30960,Sukhwinder Singh:Saugandh Mujhe Iss Mitti Ki,0,,
195,2021-05-17 17:40,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),2770,Charlie Puth:We Don't Talk Anymore (feat. Selena Gomez),0,,
196,2021-05-17 17:42,James Arthur,Naked,80180,James Arthur:Naked,0,,
197,2021-05-17 17:44,benny blanco,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",158027,"benny blanco:I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",0,,
198,2021-05-17 17:47,SAINt JHN,Roses - Imanbek Remix,176840,SAINt JHN:Roses - Imanbek Remix,0,,
199,2021-05-17 17:48,Oscar Stembridge,Where Are You Now?,43861,Oscar Stembridge:Where Are You Now?,0,,
200,2021-05-18 18:20,Oscar Stembridge,Where Are You Now?,61220,Oscar Stembridge:Where Are You Now?,0,,
201,2021-05-18 18:24,The Weeknd,Save Your Tears,188690,The Weeknd:Save Your Tears,0,,
202,2021-05-18 18:25,The Weeknd,Alone Again,79720,The Weeknd:Alone Again,0,,
203,2021-05-18 18:25,The Weeknd,Too Late,3350,The Weeknd:Too Late,0,,
204,2021-05-18 18:25,The Weeknd,Hardest To Love,8900,The Weeknd:Hardest To Love,0,,
205,2021-05-18 18:25,The Weeknd,Scared To Live,6660,The Weeknd:Scared To Live,0,,
206,2021-05-18 18:27,The Weeknd,Snowchild,91630,The Weeknd:Snowchild,0,,
207,2021-05-18 18:28,Ritviz,Sage,47070,Ritviz:Sage,0,,
208,2021-05-19 03:23,Ritviz,Sage,183379,Ritviz:Sage,0,,
209,2021-05-19 03:24,Raghav Chaitanya,Baatein,450,Raghav Chaitanya:Baatein,0,,
210,2021-05-19 03:24,Dream Note,Khidkiyan,1270,Dream Note:Khidkiyan,0,,
211,2021-05-19 03:24,When Chai Met Toast,Run Closer,720,When Chai Met Toast:Run Closer,0,,
212,2021-05-19 03:24,Deepak Rathore Project,Ja Tujhko,960,Deepak Rathore Project:Ja Tujhko,0,,
213,2021-05-19 03:24,The Local Train,Dil Mere,15909,The Local Train:Dil Mere,0,,
214,2021-05-19 03:24,Raghav Meattle,City Life,640,Raghav Meattle:City Life,0,,
215,2021-05-19 03:24,Anuv Jain,Alag Aasmaan,1070,Anuv Jain:Alag Aasmaan,0,,
216,2021-05-19 03:24,The Local Train,Aaftaab,1800,The Local Train:Aaftaab,0,,
217,2021-05-19 03:24,Osho Jain,Khud Se,540,Osho Jain:Khud Se,0,,
218,2021-05-19 03:24,Prateek Kuhad,Tune Kaha,650,Prateek Kuhad:Tune Kaha,0,,
219,2021-05-19 03:24,Ritviz,Chalo Chalein,1900,Ritviz:Chalo Chalein,0,,
220,2021-05-19 03:36,Dhruv Visvanath,Dear Madeline,100020,Dhruv Visvanath:Dear Madeline,0,,
221,2021-05-20 17:14,The Weeknd,Blinding Lights,200045,The Weeknd:Blinding Lights,0,,
222,2021-05-20 17:14,Taylor Swift,cardigan,16414,Taylor Swift:cardigan,0,,
223,2021-05-20 17:15,Jawsh 685,Savage Love (Laxed - Siren Beat),63430,Jawsh 685:Savage Love (Laxed - Siren Beat),0,,
224,2021-05-20 17:15,Surf Mesa,ily (i love you baby) (feat. Emilee),23850,Surf Mesa:ily (i love you baby) (feat. Emilee),1,ily (i love you baby) (feat. Emilee),62aP9fBQKYKxi7PDXwcUAS
225,2021-05-20 17:18,benny blanco,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",158027,"benny blanco:I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",0,,
226,2021-05-20 17:20,SAINt JHN,Roses - Imanbek Remix,120792,SAINt JHN:Roses - Imanbek Remix,0,,
227,2021-05-20 17:23,SHAED,Trampoline (with ZAYN),184280,SHAED:Trampoline (with ZAYN),0,,
228,2021-05-20 17:23,Selena Gomez,Rare,9930,Selena Gomez:Rare,0,,
